file_name,title,extracted_matches,match_count,extracted_matches_context,cleaned_matches_context,cleaned_match_count
Heer_Jakob_Christoph_Laubgewind.txt,Laubgewind,"[('»Liebes Fr', 56668), ('»Liebes Schwesterchen', 80305), ('»Lieber Gott', 506216), ('»Liebste Hilde', 233497)]",4,"[('»Liebes Fräulein!« schrieb er. »Seit vorgestern bin ich von St. Agathen zurück. Auf der Hochzeit mei', 56668), ('»Liebes Schwesterchen, Du bist in St. Agathen nicht vergessen!« meldete er ihr voll herzlicher Wärme', 80305), ('»Lieber Gott«, betete sie. »Ich danke dir, daß du denen eine Zuflucht gegeben hast, die nicht mehr l', 506216), ('»Liebste Hilde«, meldete Adolf, »die freundliche Wendung, die Deine Studien genommen haben, ist für ', 233497)]","[('»Liebes Fräulein!« schrieb er. »Seit vorgestern bin ich von St. Agathen zurück. Auf der Hochzeit mei', 56668), ('»Liebes Schwesterchen, Du bist in St. Agathen nicht vergessen!« meldete er ihr voll herzlicher Wärme', 80305), ('»Liebste Hilde«, meldete Adolf, »die freundliche Wendung, die Deine Studien genommen haben, ist für ', 233497)]",3
Ganghofer_Ludwig_Der_hohe_Schein.txt,Der hohe Schein,"[('Meine lieben Kinder!', 730748), ('»Meine liebe Musik!', 885410), ('»Grüß dich Gott,', 207127), ('»Grüß dich Gott,', 350835), ('»Grüß dich Gott,', 747845), ('»Lieber Herr!', 112557), ('3. Juli', 412512), ('3. Juli', 414204), ('7. Juli', 452949)]",9,"[('Meine lieben Kinder!« Verstummend nahm er Mathild in seine Arme. Erst nach einer Weile konnte er wie', 730748), ('»Meine liebe Musik! No ja, der Schulmeister! Er plagt sich. Aber aus meinem alten Klavierkasten brin', 885410), ('»Grüß dich Gott, Innerebner!« Den stolzen Kopf zurückbeugend, sah der Kaplan an Walter hinauf, als s', 207127), ('»Grüß dich Gott, Michael!« sagte Walter. Verwundert guckte der Bauer. Da legte ihm der Kaplan die Ha', 350835), ('»Grüß dich Gott, Bräutl!« Die Zenz trocknete an der Schürze die Hände und tat einen tiefen Atemzug. ', 747845), (""»Lieber Herr! Wissen S' denn, was dös für einer is?« »Alles weiß ich. Aber ich glaube, daß ein guter"", 112557), ('3. Juli.« Plötzlich brach er in Gelächter aus. »O du heiliger Strohsack! Thilde! Hast du denn schon ', 412512), ('3. Juli, im Jahre des Heils und im Gasthaus Zum Roten Hirschen bei festlich beleuchtetem Hause Große', 414204), ('7. Juli, zum erstenmal für den heiligen Stand der Ehe verkündet würde. »Vergeltsgott, Herr Pfarr!« D', 452949)]","[('Meine lieben Kinder!« Verstummend nahm er Mathild in seine Arme. Erst nach einer Weile konnte er wie', 730748), ('»Meine liebe Musik! No ja, der Schulmeister! Er plagt sich. Aber aus meinem alten Klavierkasten brin', 885410), (""»Lieber Herr! Wissen S' denn, was dös für einer is?« »Alles weiß ich. Aber ich glaube, daß ein guter"", 112557)]",3
Hevesi_Ludwig_Flagranti_und_andere_Heiterkeiten_Die_Sachenseele.txt,Die Sachenseele,[],0,[],[],0
Groner_Auguste_Der_rote_Merkur.txt,Der rote Merkur,"[('»Grüß dich Gott!', 19262), ('»Lieber Doktor', 69638), ('»Lieber Doktor', 261097), ('14. Oktober', 135770), ('14. Oktober', 135854), ('14. Oktober', 139202), ('21. Dezember', 143907), ('2. Januar', 196021), ('6. Januar', 196063), ('19. Oktober', 196775), ('30. November', 198263), ('30. November', 202986), ('30. November', 207751), ('4. Dezember', 240273), ('2. Dezember', 243217), ('2. Dezember', 244653), ('19. Oktober', 247261), ('10. Mai', 262921), ('30. November', 279615), ('30. November', 299666)]",20,"[('»Grüß dich Gott!« sagte er wie sonst, aber seine Stimme hatte keinen Klang, sein Auge keinen Glanz. ', 19262), ('»Lieber Doktor, drei Tage müssen Sie mich noch machen lassen. Wir sind dann wohl fertig mit dem Best', 69638), ('»Lieber Doktor,« fing sie an, »da gehen Gerüchte über Sie, die mir gar nicht recht sind. Es ist doch', 261097), ('14. Oktober,« schaltete Müller, der in solchen Dingen sehr genau war, ein. »Also am 14. Oktober eine', 135770), ('14. Oktober einen Besuch bekommen. Die Baronesse Simonetta und ihre Tante, die Gräfin Vivaldi, waren', 135854), ('14. Oktober gab ich ihr eine Staatsrente zu zweihundert Kronen. Simonetta Labriola.« Elftes Kapitel.', 139202), ('21. Dezember. Weil aber Schnee lag, konnten Ecks scharfe Augen das dunkle Gefährt doch schon von wei', 143907), ('2. Januar ist die Tante abgereist, und am 6. Januar, am Dreikönigstag, ist Herr v. Eck begraben word', 196021), ('6. Januar, am Dreikönigstag, ist Herr v. Eck begraben worden.« »So – so,« sagte Müller gedankenvoll ', 196063), ('19. Oktober 19O7. Hochverehrte gnädige Frau Gräfin. Es drängt mich, bevor es zu spät dazu ist, noch ', 196775), ('30. November vermutlich Kohlenspuren an sich. Auskünfte über ihn erbittet man unter J. M. an die Exp', 198263), ('30. November – so gegen halb sechs Uhr.« »Sie haben ihm den Meldezettel sogleich vorgelegt?« »Sofort', 202986), ('30. November gegen halb sechs Uhr in das Hotel kam, das er sofort wieder verließ, ferner daß der Man', 207751), ('4. Dezember abends von unbekannter Hand sechstausend Kronen in Banknoten zugeschickt worden seien. D', 240273), ('2. Dezember abends ist ein Herr zu mir gekommen, um nach solch einem Vierblatt zu fragen. Ich habe d', 243217), ('2. Dezember, spät abends, kam ein Ihnen schon bekannter Herr hierher?« »Bekannt war mir der Herr, we', 244653), ('19. Oktober geschrieben hatte: »Es drängt mich, bevor es zu spät dazu ist, noch einmal von der peinl', 247261), ('10. Mai angesetzt.« »Nein, bei dieser Hochzeit kann ich auch nicht sein,« erwidert Malten, und – wen', 262921), ('30. November dieses Jahres eine Frau getötet worden.« Müller hielt schon wieder inne. Seine ernsten ', 279615), ('30. November des vergangenen Jahres gewesen war. Als er Leibner erblickte, färbte sich sein bleiches', 299666)]","[('»Lieber Doktor, drei Tage müssen Sie mich noch machen lassen. Wir sind dann wohl fertig mit dem Best', 69638), ('»Lieber Doktor,« fing sie an, »da gehen Gerüchte über Sie, die mir gar nicht recht sind. Es ist doch', 261097)]",2
Greinz_Rudolf_Ausm_heiligen_Landl_Gatter-Lois.txt,Gatter-Lois,[],0,[],[],0
Grunert_Carl_Der_Marsspion_Das_Ei_des_Urvogels.txt,Das Ei des Urvogels,"[('5. Juli 19', 4347)]",1,"[('5. Juli 19… Mein lieber, hochverehrter Herr Professor! Anbei übersende ich Ihnen ein Objekt, das vor', 4347)]",[],0
Greinz_Rudolf_Tiroler_Leut_Pulten_Jackeles_Geist.txt,Pulten Jackeles Geist,[],0,[],[],0
Habicht_Ludwig_Der_Falschmuenzer_Bestraft_Bestraft.txt,Bestraft,"[('»Lieber Mann!', 14894), ('Lieber Freund!', 32672)]",2,"[(""»Lieber Mann!« ruf' ich sogleich ganz empört, »reden Sie hier nicht von Diebin! Meine Tochter hat da"", 14894), ('Lieber Freund! »Du wirst Dich gewundert haben, daß ich Dir über Frau Bredow und ihre Tochter nichts ', 32672)]","[('Lieber Freund! »Du wirst Dich gewundert haben, daß ich Dir über Frau Bredow und ihre Tochter nichts ', 32672)]",1
Greinz_Rudolf_Ausm_heiligen_Landl_Der_Pecher_Hias.txt,Der Pecher Hias,[],0,[],[],0
Fock_Gorch_Seefahrt_ist_not.txt,Seefahrt ist not!,"[(' Bremen, den 29. März 1887.', 132417), (' Bremen, den 29. März 1887.', 132417)]",2,"[(' Bremen, den 29. März 1887. Liebe Gesa! Wir sind hier glücklich angekommen, haben 300 Stieg gehabt u', 132417), (' Bremen, den 29. März 1887. Liebe Gesa! Wir sind hier glücklich angekommen, haben 300 Stieg gehabt u', 132417)]",[],0
Frobenius_Leo_Das_schwarze_Dekameron_Sira_Die_kluge_Hatumata_Djaora.txt,Die kluge Hatumata Djaora,[],0,[],[],0
Flex_Walter_Novellen_Werner.txt,Werner,[],0,[],[],0
Greinz_Rudolf_Ausm_heiligen_Landl_Als_ich_Fremdenfuehrer_machte.txt,Als ich Fremdenführer machte,[],0,[],[],0
Groller_Balduin_Detektiv_Dagobert_Das_Halsband.txt,Das Halsband der Gesandtin,[],0,[],[],0
Heiberg_Hermann_Eine_vornehme_Frau.txt,Eine vornehme Frau,"[('»Geehrter Herr!', 161427), ('»Lieber Carlos!', 122075), ('»Lieber Freund!', 146464), ('»Lieber Teut!', 157671), ('»Lieber Onkel Axel!', 371612), ('»Lieber Freund!', 146464)]",6,"[('»Geehrter Herr! Kurz vor meiner Abreise von C. ersuchte ich Sie monatlich die Summe von tausend Mark', 161427), ('»Lieber Carlos!« sagte Ange weich und trat an den Stuhl, in dem die große gebrochene Gestalt ruhte. ', 122075), ('»Lieber Freund! Ich gratuliere. Sie haben den Weg eingeschlagen, der Ihnen die Ausführung Ihrer Ents', 146464), ('»Lieber Teut! Gottlob, daß Ihr Brief kam. Sie haben mich aus einer unsagbaren Angst befreit. Jetzt w', 157671), ('»Lieber Onkel Axel!« Ange horchte erschreckt auf bei dieser Einleitung. Eine Ahnung des Zusammenhang', 371612), ('»Lieber Freund! Ich gratuliere. Sie haben den Weg eingeschlagen, der Ihnen die Ausführung Ihrer Ents', 146464)]","[('»Geehrter Herr! Kurz vor meiner Abreise von C. ersuchte ich Sie monatlich die Summe von tausend Mark', 161427), ('»Lieber Freund! Ich gratuliere. Sie haben den Weg eingeschlagen, der Ihnen die Ausführung Ihrer Ents', 146464), ('»Lieber Teut! Gottlob, daß Ihr Brief kam. Sie haben mich aus einer unsagbaren Angst befreit. Jetzt w', 157671), ('»Lieber Onkel Axel!« Ange horchte erschreckt auf bei dieser Einleitung. Eine Ahnung des Zusammenhang', 371612), ('»Lieber Freund! Ich gratuliere. Sie haben den Weg eingeschlagen, der Ihnen die Ausführung Ihrer Ents', 146464)]",5
Fontane_Theodor_Graf_Petoefy.txt,Graf Petöfy,"[('»Lieber Freund!', 105202), ('»Lieber Freund!', 105202), ('9. März 1785', 197397), ('21. März 1803', 197447), ('11. Februar 1837', 197492), ('10. November 1816', 197879), ('13. August 1845', 197947), ('13. August 1849', 200076)]",8,"[('»Lieber Freund! In meinem Leben hier hat sich seit voriger Woche manches geändert, und seit gestern ', 105202), ('»Lieber Freund! In meinem Leben hier hat sich seit voriger Woche manches geändert, und seit gestern ', 105202), ('9. März 1785 auf Arundel Castle, Sussex; vermählt 21. März 1803 mit Graf Michael Petöfy; gest. 11. F', 197397), ('21. März 1803 mit Graf Michael Petöfy; gest. 11. Februar 1837 auf Schloß Arpa.« Des Grafen Mutter al', 197447), ('11. Februar 1837 auf Schloß Arpa.« Des Grafen Mutter also, wie sie gedacht hatte. Das Bild schien be', 197492), ('10. November 1816, vermählt mit Graf Aribert Asperg 1841, gest. den 13. August 1845 zu Wien.« Das Tä', 197879), ('13. August 1845 zu Wien.« Das Täfelchen trug einen Flor, und Franziska sagte, während sie die beiden', 197947), ('13. August 1849.« Siebenzehntes Kapitel Diese Kapitulation von Vilagos war augenscheinlich das beste', 200076)]","[('»Lieber Freund! In meinem Leben hier hat sich seit voriger Woche manches geändert, und seit gestern ', 105202), ('»Lieber Freund! In meinem Leben hier hat sich seit voriger Woche manches geändert, und seit gestern ', 105202)]",2
Frapan_Ilse_Von_der_Strasse.txt,Von der Straße,[],0,[],[],0
Janitschek_Maria_Darueber_kommt_kein_Weib.txt,Darüber kommt kein Weib hinweg …,[],0,[],[],0
Ganghofer_Ludwig_Fliegender_Sommer_Hans_Donnerstag.txt,Hans Donnerstag,[],0,[],[],0
Hille_Peter_Ich_bin_Mein_heiliger_Abend.txt,Mein heiliger Abend,[],0,[],[],0
Frapan_Ilse_Altmodische_Leute.txt,Altmodische Leute,"[('15. August', 43905)]",1,"[('15. August, unternahmen die Zwillinge einen weiten Tagesausflug, das liebste Fest des Sommers. Dann ', 43905)]",[],0
Hartleben_Otto_Erich_Die_Serenyi_Wie_der_Kleine_zum_Teufel_wurde.txt,Wie der Kleine zum Teufel wurde,"[('Lieber Freund!', 11614)]",1,"[('Lieber Freund! Seit Du fort bist, war es mir gleich so merkwürdig, was ich aber erst nicht wußte, we', 11614)]","[('Lieber Freund! Seit Du fort bist, war es mir gleich so merkwürdig, was ich aber erst nicht wußte, we', 11614)]",1
Fulda_Ludwig_Die_Hochzeitsreise_nach_Rom.txt,Die Hochzeitsreise nach Rom.,[],0,[],[],0
Ganghofer_Ludwig_Der_Herrgottschnitzer_von_Ammergau.txt,Der Herrgottschnitzer von Ammergau,"[('Mein liebes Vaterl!', 152579), ('Mein lieber Herrgott!', 153655), ('»Grüß dich Gott,', 40432), ('»Grüß dich Gott,', 56302)]",4,"[('Mein liebes Vaterl!« Taumelnd wie ein Betrunkener, umfaßte Lehnl sein Kind. »Loni du … du sagst zu m', 152579), ('Mein lieber Herrgott! Die Freud … ich könnt jetzt gleich ein Juhschrei machen, daß alle Berg zum wac', 153655), ('»Grüß dich Gott, Pauli! Was hast denn? Machst ja ein Kopf, als ob dir der Bader ein paar gsunde Zähn', 40432), ('»Grüß dich Gott, Nandl! sagte Loni, die unter den Bäumen hervortrat, aufatmend stehenblieb und sich ', 56302)]","[('Mein liebes Vaterl!« Taumelnd wie ein Betrunkener, umfaßte Lehnl sein Kind. »Loni du … du sagst zu m', 152579), ('Mein lieber Herrgott! Die Freud … ich könnt jetzt gleich ein Juhschrei machen, daß alle Berg zum wac', 153655)]",2
Ganghofer_Ludwig_Das_Gotteslehen.txt,Das Gotteslehen,"[('»Mein lieber Bub!', 275792), ('»Lieber Herr', 454974)]",2,"[('»Mein lieber Bub! So komm doch!« Linhart Scharsach stand wie ein Klotz. »Ich tu nit zürnen. Es hat n', 275792), ('»Lieber Herr, was ist dir?« Wie ein Erwachender blickte Irimbert auf. »Herr? Warum bist du allein? D', 454974)]","[('»Mein lieber Bub! So komm doch!« Linhart Scharsach stand wie ein Klotz. »Ich tu nit zürnen. Es hat n', 275792), ('»Lieber Herr, was ist dir?« Wie ein Erwachender blickte Irimbert auf. »Herr? Warum bist du allein? D', 454974)]",2
Ganghofer_Ludwig_Der_Mann_im_Salz.txt,Der Mann im Salz,"[('»Meine lieben Freunde!', 559095), ('»Grüß dich Gott,', 374436), ('»Lieber Meister', 153937), ('»Lieber S', 291139), ('23. Mai', 293246)]",5,"[('»Meine lieben Freunde! Wir sind unter uns. Wir alle wissen das Elend dieser Zeit zu wägen. Das ist w', 559095), ('»Grüß dich Gott, Bub! Wenn die Maulreißer meinen, du wärst zu gut, um mit ihnen zu fronen, so dienst', 374436), ('»Lieber Meister, was bringst du?« Jonathan strich das graue Haar in die Stirne. »Schauet, Herr, da h', 153937), ('»Lieber Süßkind! Nach einem Gegner, den man als schwach erfunden, soll man nicht die Kletten des Spo', 291139), ('23. Mai zu Prag die kaiserlichen Statthalter Slawata und Martinitz mitsamt dem Sekretär Fabrizius au', 293246)]","[('»Meine lieben Freunde! Wir sind unter uns. Wir alle wissen das Elend dieser Zeit zu wägen. Das ist w', 559095), ('»Lieber Meister, was bringst du?« Jonathan strich das graue Haar in die Stirne. »Schauet, Herr, da h', 153937), ('»Lieber Süßkind! Nach einem Gegner, den man als schwach erfunden, soll man nicht die Kletten des Spo', 291139)]",3
Hartleben_Otto_Erich_Die_Serenyi_Der_Einhorn-Apotheker.txt,Der Einhorn-Apotheker,"[('Mein lieber Herr!', 16703)]",1,"[('Mein lieber Herr! Vergönnen Sie, in Ihre tiefe Brust, wie in den Busen eines Freundes zu schauen. Zw', 16703)]","[('Mein lieber Herr! Vergönnen Sie, in Ihre tiefe Brust, wie in den Busen eines Freundes zu schauen. Zw', 16703)]",1
Heyse_Paul_Spielmannslegende.txt,Spielmannslegende,[],0,[],[],0
Franzos_Karl_Emil_Judith_Trachtenberg.txt,Judith Trachtenberg,"[('»Lieber Wroblewski', 48936), ('Geliebte!', 73867)]",2,"[('»Lieber Wroblewski«, sagte er gepreßt, »wenn ich nicht so gründlich davor bewahrt wäre, von Ihnen fü', 48936), ('Geliebte!« Der Graf zauderte, aber kaum eine Sekunde lang. »So war es auch«, sagte er. »Unser Poet k', 73867)]","[('»Lieber Wroblewski«, sagte er gepreßt, »wenn ich nicht so gründlich davor bewahrt wäre, von Ihnen fü', 48936), ('Geliebte!« Der Graf zauderte, aber kaum eine Sekunde lang. »So war es auch«, sagte er. »Unser Poet k', 73867)]",2
Grossmann_Stefan_Herzliche_Gruesse_Spaziergang.txt,Spaziergang,[],0,[],[],0
Hansjakob_Heinrich_Aus_dem_Leben_eines_Vielgeprueften.txt,Aus dem Leben eines Vielgeprüften,"[('1. Oktober 1901', 48056), ('1. Februar 1903', 58260)]",2,"[('1. Oktober 1901 in Betrieb gesetzt, und unser Jenne schrieb seine Tramwagenpferde zur Versteigerung ', 48056), ('1. Februar 1903, und wie die deutschen Studenten auf den Hochschulen, gab er mir Beifall durch ein F', 58260)]",[],0
Hauptmann_Carl_Drei_Frauen.txt,Drei Frauen,[],0,[],[],0
Heyse_Paul_Unvergessbare_Worte.txt,Unvergeßbare Worte,[],0,[],[],0
Hansjakob_Heinrich_Erzbauern_Die_Buren_am_Wildsee.txt,Die Buren am Wildsee,"[('10. Juli 1867', 85263)]",1,"[('10. Juli 1867 haben sie »die reiche Bäuerin von Wildbad« als arme Frau begraben. Wenige Monate späte', 85263)]",[],0
Janitschek_Maria_Klare_Rechnung.txt,Klare Rechnung,[],0,[],[],0
Federer_Heinrich_Umbrische_Reisegeschichtlein_Deutsch_und_Latein.txt,Deutsch und Latein,[],0,[],[],0
Frobenius_Leo_Das_schwarze_Dekameron_Der_bekehrte_Raeuberhauptmann.txt,Der bekehrte Räuberhauptmann,[],0,[],[],0
Ganghofer_Ludwig_Fliegender_Sommer_Das_Grab_der_Mutter.txt,Das Grab der Mutter,[],0,[],[],0
Heiberg_Hermann_Was_du.txt,Was du nicht willst –,[],0,[],[],0
Franzos_Karl_Emil_Der_Pojaz.txt,Der Pojaz,"[('Mein lieber Luiser!', 459070), ('»Lieber Sender', 413839), ('»Lieber Freund!', 593723), ('»Lieber Bruder', 629662), ('»Lieber Herr Glatteis', 806756), ('»Lieber Freund!', 593723), ('Geliebter!', 716561), ('30. Januar', 297219), ('8. Februar 1853', 301024), ('1. November', 510237), ('1. November', 613229), ('29. Oktober', 614667), ('1. März', 632929), ('1. März', 635003), ('24. Februar', 638219), ('1. März', 672152)]",16,"[(""Mein lieber Luiser! Er redet dir immer zu: ›Lern' die Gesetze – dann kannst du Dovidl das Brot wegne"", 459070), (""»Lieber Sender«, begann er, »bin ich eine Katz'? Nein. Bist du ein heißer Brei? Nein. Haben wir eina"", 413839), ('»Lieber Freund! Ich habe Sie dringend zu sprechen. Kommen Sie heute nachmittag vier Uhr zur Ruine. I', 593723), ('»Lieber Bruder, Sie wissen, ich bin kein Gelehrter wie Sie, sondern ein dummer Mönch. Ob dieser Send', 629662), ('»Lieber Herr Glatteis«, sagte der Advokat, »nur das erste ist richtig. Nach ihren Anschauungen muß s', 806756), ('»Lieber Freund! Ich habe Sie dringend zu sprechen. Kommen Sie heute nachmittag vier Uhr zur Ruine. I', 593723), ('Geliebter! Gute Nacht!« Deborah streckte sehnend die Hände aus, der Vorhang fiel, die Leute riefen: ', 716561), ('30. Januar beehre ich mich ganz ergebenst mitzuteilen, daß Ihnen Gott soll Glück geben und Segen und', 297219), ('8. Februar 1853. N.S. Die Frau Wohltäterin laß ich schön grüßen und alle Ihre Mitglieder. P.S. Wenn ', 301024), ('1. November ausgeschrieben.« »Weißt du, was das bedeutet?« schloß sie händeringend. »Daß wir ihn ent', 510237), ('1. November, und du denkst noch nicht daran.« »Das hat einen anderen Grund«, erwiderte Sender seufze', 613229), ('29. Oktober – zum Essen heimging, begegnete ihm Herr v. Wolczynski. Sender wollte rasch an ihm vorbe', 614667), ('1. März dort einzutreffen. Willst Du kommen, so erwarte ich Dich also zu diesem Termin und möchte Di', 632929), ('1. März.« Sender las und las immer wieder. »Der gute Mensch«, murmelte er gerührt. »Wie er sich nun ', 635003), ('24. Februar, wollte er sie antreten, dann war er Freitag abend in Czernowitz und konnte sich Sonntag', 638219), (""1. März, da mußte er in Czernowitz sein … »Wir wollen's uns ansehen, wie's da unten aussieht«, sagte"", 672152)]","[(""Mein lieber Luiser! Er redet dir immer zu: ›Lern' die Gesetze – dann kannst du Dovidl das Brot wegne"", 459070), (""»Lieber Sender«, begann er, »bin ich eine Katz'? Nein. Bist du ein heißer Brei? Nein. Haben wir eina"", 413839), ('»Lieber Freund! Ich habe Sie dringend zu sprechen. Kommen Sie heute nachmittag vier Uhr zur Ruine. I', 593723), ('»Lieber Herr Glatteis«, sagte der Advokat, »nur das erste ist richtig. Nach ihren Anschauungen muß s', 806756), ('»Lieber Freund! Ich habe Sie dringend zu sprechen. Kommen Sie heute nachmittag vier Uhr zur Ruine. I', 593723), ('Geliebter! Gute Nacht!« Deborah streckte sehnend die Hände aus, der Vorhang fiel, die Leute riefen: ', 716561)]",6
Hevesi_Ludwig_Regenbogen_Ein_Pechvogel.txt,Ein Pechvogel,"[('»Lieber Doktor', 52849), ('Teurer Anton!', 37203), ('Teurer Anton,', 37647), ('Teurer Anton,', 37874), ('31. Dezember 1833', 13364), ('1. Januar 1834', 13453), ('30. Februar', 63682), ('30. Februar', 74463)]",8,"[('»Lieber Doktor, Sie sind heute so außergewöhnlich, daß Sie unsere Aufregung nicht übel nehmen dürfen', 52849), ('Teurer Anton! Stelle dir das vor. Mit einem Schlage sah ich mich am Ziele meiner Wünsche. Ich war in', 37203), ('Teurer Anton, verzeihe mir, ich sagte Ja! . . . . Möglich, daß ich uurecht hatte. Aber ich konnte ni', 37647), ('Teurer Anton, lebe wohl! Wenn du diese Zeilen liesest, bin ich bereits auf hoher See. Sehen wir uns ', 37874), ('31. Dezember 1833 um 11 Uhr nachts. Zwei Stunden später folgte er meinen Spuren, also am 1. Januar 1', 13364), ('1. Januar 1834 um 1 Uhr morgens. Begreifen Sie nun? Ich war um ein Jahr älter, hatte daher um ein Ja', 13453), ('30. Februar, ich werde mir diesen Tag ewig merken – hatte ich besonders gut nach der Scheibe geschos', 63682), ('30. Februar,« entgegnete er mit einem müden Ausdruck. »Jenes Jahr müßte ja aus zwei Schaltjahren bes', 74463)]","[('Teurer Anton! Stelle dir das vor. Mit einem Schlage sah ich mich am Ziele meiner Wünsche. Ich war in', 37203), ('Teurer Anton, lebe wohl! Wenn du diese Zeilen liesest, bin ich bereits auf hoher See. Sehen wir uns ', 37874)]",2
Ganghofer_Ludwig_Der_nette_Kerl.txt,Der nette Kerl,[],0,[],[],0
Flaischlen_Caesar_Professor_Hardtmut.txt,Professor Hardtmut,[],0,[],[],0
Jensen_Wilhelm_Hunnenblut.txt,Hunnenblut,[],0,[],[],0
Ganghofer_Ludwig_Fliegender_Sommer_Der_Wildbach.txt,Der Wildbach,[],0,[],[],0
